,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
683,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p07.krn&l=musedata/bach/keyboard/wtc&format=info,124.67532467532467,../data/output/3ddd4cbd11e0c360d3dc9eb9dfede25da3d1d2c5.xml,Baroque,False,E- major,Prelude,4/4,[],,154.0,1742
684,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f06.krn&l=musedata/bach/keyboard/wtc&format=info,104.51612903225806,../data/output/0827eb02c9a712f7a57de2b0f93d9ea09dfcb946.xml,Baroque,False,d minor,Fugue,4/4,[],,62.0,1742
685,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f07.krn&l=musedata/bach/keyboard/wtc&format=info,127.27272727272727,../data/output/f2b48865d46963ae5396a26a2e6121bf107f44cb.xml,Baroque,False,E- major,Fugue,4/4,[],,132.0,1742
686,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p09.krn&l=musedata/bach/keyboard/wtc&format=info,303.75,../data/output/8b3da6f8415634f0b1ca0e1f540dd555c5730186.xml,Baroque,False,E major,Prelude,4/4,[],,64.0,1742
687,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p06.krn&l=musedata/bach/keyboard/wtc&format=info,117.4468085106383,../data/output/69215a3eb16d68a737b5590511e2d59b83eaea5d.xml,Baroque,False,d minor,Prelude,4/4,[],,94.0,1742
688,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f04.krn&l=musedata/bach/keyboard/wtc&format=info,178.46153846153845,../data/output/88742ae2b80395c8be7da6783d232c9cfb7fa47a.xml,Baroque,False,c# minor,Fugue,4/4,[],,72.0,1742
689,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f05.krn&l=musedata/bach/keyboard/wtc&format=info,157.89473684210526,../data/output/a270a9ec414cb341d77c5e47c8cf490c41241d0c.xml,Baroque,False,D major,Fugue,4/4,[],,76.0,1742
690,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p04.krn&l=musedata/bach/keyboard/wtc&format=info,235.77464788732394,../data/output/002b4f84a00a4b9df5ab19b574a6fd263b990407.xml,Baroque,False,c# minor,Prelude,4/4,[],,71.0,1742
691,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f03.krn&l=musedata/bach/keyboard/wtc&format=info,123.52941176470588,../data/output/294015c34844fd3d0845484a7e1ed016ecdb05df.xml,Baroque,False,C# major,Fugue,4/4,[],,68.0,1742
692,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f02.krn&l=musedata/bach/keyboard/wtc&format=info,112.0,../data/output/2da3eb820cc7ceeb0269f15555b76b8341472779.xml,Baroque,False,c minor,Fugue,4/4,[],,60.0,1742
693,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p03.krn&l=musedata/bach/keyboard/wtc&format=info,102.0,../data/output/537e1f2fff8a3e1662c36e6510c9b932e1617232.xml,Baroque,False,C# major,Prelude,4/4,[],,84.0,1742
694,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p05.krn&l=musedata/bach/keyboard/wtc&format=info,448.0,../data/output/46cdc53ac346aae77c6856b4beac9b0aac723320.xml,Baroque,False,D major,Prelude,4/4,[],,90.0,1742
695,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2f01.krn&l=musedata/bach/keyboard/wtc&format=info,136.21621621621622,../data/output/58a54faeb1bc2d1c710c86e5b35bf009dd4e1556.xml,Baroque,False,C major,Fugue,4/4,[],,74.0,1742
696,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p01.krn&l=musedata/bach/keyboard/wtc&format=info,145.71428571428572,../data/output/51c0b30ffe0dcdb3de4b6fdebdc89aa63454c55d.xml,Baroque,False,C major,Prelude,4/4,[],,56.0,1742
697,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc2p02.krn&l=musedata/bach/keyboard/wtc&format=info,192.0,../data/output/aa5f8aa1cbedd792b63cc5b0b04a45e499071a59.xml,Baroque,False,c minor,Prelude,4/4,[],,70.0,1742
698,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f24.krn&l=musedata/bach/keyboard/wtc&format=info,357.64705882352945,../data/output/a2623a90d1db17f7dc868e41bba3884dc20bd27e.xml,Baroque,False,b minor,Fugue,4/4,[],,51.0,1722
699,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f23.krn&l=musedata/bach/keyboard/wtc&format=info,118.26086956521739,../data/output/4d5c9ac7695f3d7f839c3fff015a8b60f31ebb5f.xml,Baroque,False,B major,Fugue,4/4,[],,69.0,1722
700,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p23.krn&l=musedata/bach/keyboard/wtc&format=info,69.0909090909091,../data/output/d48709a343982019d69dafe9691de4ea7f398f68.xml,Baroque,False,B major,Prelude,4/4,[],,66.0,1722
701,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p24.krn&l=musedata/bach/keyboard/wtc&format=info,352.5,../data/output/9dd00f03f8e1da34a0f9a3ae1fc187f18e8000f1.xml,Baroque,False,b minor,Prelude,4/4,[],,64.0,1722
702,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f22.krn&l=musedata/bach/keyboard/wtc&format=info,142.85714285714286,../data/output/351a30be946a47926dc2ec72999507689dc09d5e.xml,Baroque,False,b- minor,Fugue,4/4,[],,126.0,1722
703,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p21.krn&l=musedata/bach/keyboard/wtc&format=info,70.58823529411765,../data/output/f5c07ac13bc2fdd339058cce03e4759f55274f4c.xml,Baroque,False,B- major,Prelude,4/4,[],,68.0,1722
704,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f21.krn&l=musedata/bach/keyboard/wtc&format=info,113.6842105263158,../data/output/befb75487901a0cb1faf0f982c7c2fa4260cef58.xml,Baroque,False,g minor,Fugue,4/4,[],,76.0,1722
705,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p22.krn&l=musedata/bach/keyboard/wtc&format=info,125.21739130434783,../data/output/40288a6cc44bf347f4ce030752e5218713aba768.xml,Baroque,False,b- minor,Prelude,4/4,[],,46.0,1722
706,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p20.krn&l=musedata/bach/keyboard/wtc&format=info,132.41379310344828,../data/output/e3daa31461e8cfdbb19f07af44a126f7f20080ab.xml,Baroque,False,a minor,Prelude,4/4,[],,58.0,1722
707,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f19.krn&l=musedata/bach/keyboard/wtc&format=info,175.76655052264806,../data/output/edbbec616c0889c94b5741f1270efa93184e92b7.xml,Baroque,False,A major,Fugue,4/4,[],,84.0,1722
708,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f20.krn&l=musedata/bach/keyboard/wtc&format=info,342.2950819672131,../data/output/c873b335227efceefaa89376c44c4a6ec37ab81e.xml,Baroque,False,a minor,Fugue,4/4,[],,61.0,1722
709,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p19.krn&l=musedata/bach/keyboard/wtc&format=info,87.50733137829913,../data/output/28fc30824034499dc69c84488b79a2208347bf1d.xml,Baroque,False,f# minor,Prelude,4/4,[],,66.0,1722
710,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f17.krn&l=musedata/bach/keyboard/wtc&format=info,125.37313432835822,../data/output/54f28ac21c4bc1a829e9d97b9894c8be71838fcf.xml,Baroque,False,A- major,Fugue,4/4,[],,67.0,1722
711,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f18.krn&l=musedata/bach/keyboard/wtc&format=info,136.66666666666669,../data/output/e117a5f7f0a60c23a4471af1e83d52db89eefff3.xml,Baroque,False,g# minor,Fugue,4/4,[],,72.0,1722
712,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p17.krn&l=musedata/bach/keyboard/wtc&format=info,101.53846153846155,../data/output/56221f26c894b8ba468f3718e2e5268963617338.xml,Baroque,False,A- major,Prelude,4/4,[],,78.0,1722
713,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p16.krn&l=musedata/bach/keyboard/wtc&format=info,101.33333333333333,../data/output/ce10f52f791cb8dad134a3cfa7d9ed40897b60b3.xml,Baroque,False,g minor,Prelude,4/4,[],,45.0,1722
714,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f16.krn&l=musedata/bach/keyboard/wtc&format=info,127.5,../data/output/e8931c697e19609a5685048263fbce271ae6f491.xml,Baroque,False,g minor,Fugue,4/4,[],,64.0,1722
715,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f15.krn&l=musedata/bach/keyboard/wtc&format=info,221.14285714285714,../data/output/a6fbe1fee0e30f5fcbb3f9e04ac482554e405a10.xml,Baroque,False,e minor,Fugue,4/4,[],,70.0,1722
716,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p18.krn&l=musedata/bach/keyboard/wtc&format=info,91.57894736842104,../data/output/ed860ddccd995fc516fba54058ee779f7df3d86e.xml,Baroque,False,g# minor,Prelude,4/4,[],,57.0,1722
717,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p15.krn&l=musedata/bach/keyboard/wtc&format=info,97.71428571428571,../data/output/7de4da49c3a8545702da8dae7c32ea046ebf7413.xml,Baroque,False,D major,Prelude,4/4,[],,70.0,1722
718,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f14.krn&l=musedata/bach/keyboard/wtc&format=info,141.1764705882353,../data/output/ffaac36bc3085b2250fd1a39836c65fa9ef20117.xml,Baroque,False,f# minor,Fugue,4/4,[],,102.0,1722
719,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p14.krn&l=musedata/bach/keyboard/wtc&format=info,78.17668414683341,../data/output/33466a1c471308fdbeeed820417e41b69edcea8b.xml,Baroque,False,f# minor,Prelude,4/4,[],,74.0,1722
720,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f13.krn&l=musedata/bach/keyboard/wtc&format=info,131.25,../data/output/10b811a8642245eda13fb07961c4d92d9cfc1867.xml,Baroque,False,F# major,Fugue,4/4,[],,64.0,1722
721,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f12.krn&l=musedata/bach/keyboard/wtc&format=info,198.85714285714283,../data/output/9769d98ac8810936899a6ef807fc31da39ef3891.xml,Baroque,False,f minor,Fugue,4/4,[],,70.0,1722
722,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p13.krn&l=musedata/bach/keyboard/wtc&format=info,64.28571428571429,../data/output/573260030834a9b01d1c4d00942278fa553dec93.xml,Baroque,False,F# major,Prelude,4/4,[],,84.0,1722
723,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f11.krn&l=musedata/bach/keyboard/wtc&format=info,85.70366132723112,../data/output/bfb363e900dce16e5c5d18e7f1dda9ffc6b7040c.xml,Baroque,False,F major,Fugue,4/4,[],,76.0,1722
724,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p12.krn&l=musedata/bach/keyboard/wtc&format=info,108.4508348794063,../data/output/baf41a5d4b2d474257a1cc7040c41815f81b7c52.xml,Baroque,False,f minor,Prelude,4/4,[],,49.0,1722
725,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p11.krn&l=musedata/bach/keyboard/wtc&format=info,76.23529411764706,../data/output/bbf830c1634e8801a533c282a3bde089949d4f01.xml,Baroque,False,d minor,Prelude,4/4,[],,85.0,1722
726,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f10.krn&l=musedata/bach/keyboard/wtc&format=info,105.0,../data/output/0f71dae0252377b31bd7150f5ea59e95bbeed0ee.xml,Baroque,False,e minor,Fugue,4/4,[],,72.0,1722
727,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p10.krn&l=musedata/bach/keyboard/wtc&format=info,137.64444444444445,../data/output/e7dd2cd04cfd511772efeda964b8adb00411dd50.xml,Baroque,False,e minor,Prelude,4/4,[],,56.0,1722
728,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f09.krn&l=musedata/bach/keyboard/wtc&format=info,100.8695652173913,../data/output/1645b996ddc7a728af0a6d7e2e2467c7f7b59b69.xml,Baroque,False,E major,Fugue,4/4,[],,69.0,1722
729,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f07.krn&l=musedata/bach/keyboard/wtc&format=info,114.1025641025641,../data/output/cb4a89ce5de1ce95686cc2deb3c8d5b632041141.xml,Baroque,False,E- major,Fugue,4/4,[],,78.0,1722
730,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p07.krn&l=musedata/bach/keyboard/wtc&format=info,187.50197628458497,../data/output/5dea54db47345a49d97ac3e687ff4f6314daa300.xml,Baroque,False,E- major,Prelude,4/4,[],,88.0,1722
731,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f06.krn&l=musedata/bach/keyboard/wtc&format=info,101.53846153846155,../data/output/b59f8758a40c57308aeff7e92d9ad93426cce7dd.xml,Baroque,False,d minor,Fugue,4/4,[],,78.0,1722
732,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p09.krn&l=musedata/bach/keyboard/wtc&format=info,60.0,../data/output/79b331f5437dde301a47f60bc81d05ea0fdf5f36.xml,Baroque,False,E major,Prelude,4/4,[],,144.0,1722
733,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f08.krn&l=musedata/bach/keyboard/wtc&format=info,282.1621621621622,../data/output/eee06fad15c5dd398d0e3888789fb32c801dd946.xml,Baroque,False,e- minor,Fugue,4/4,[],,74.0,1722
734,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p08.krn&l=musedata/bach/keyboard/wtc&format=info,138.46153846153845,../data/output/a33afd12aad4e3d3c135fe446918b51ddd1037a0.xml,Baroque,False,e- minor,Prelude,4/4,[],,104.0,1722
735,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p05.krn&l=musedata/bach/keyboard/wtc&format=info,74.88952044124458,../data/output/ccd65e21531c9fa7253fc7832960a5dfb60ecd5d.xml,Baroque,False,D major,Prelude,4/4,[],,116.0,1722
736,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f05.krn&l=musedata/bach/keyboard/wtc&format=info,98.18181818181817,../data/output/495311a18ecb8f447171a60eb27259ebe5091cd0.xml,Baroque,False,D major,Fugue,4/4,[],,66.0,1722
737,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p04.krn&l=musedata/bach/keyboard/wtc&format=info,115.08196721311475,../data/output/e65c4c49ab6873ff64a2d243beff130357f83c5a.xml,Baroque,False,c# minor,Prelude,4/4,[],,122.0,1722
738,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f03.krn&l=musedata/bach/keyboard/wtc&format=info,150.0,../data/output/fecabe43e52489e59633d15b56a8a46beb7b1d82.xml,Baroque,False,C# major,Fugue,4/4,[],,88.0,1722
739,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f02.krn&l=musedata/bach/keyboard/wtc&format=info,97.89473684210526,../data/output/97dc7563f422f6706ece48baaa90d9350cb85820.xml,Baroque,False,c minor,Fugue,4/4,[],,76.0,1722
740,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p03.krn&l=musedata/bach/keyboard/wtc&format=info,106.36363636363636,../data/output/c26bcb55c5a8426dffa1a3fa477200ee3a72da76.xml,Baroque,False,C# major,Prelude,4/4,[],,88.0,1722
741,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p06.krn&l=musedata/bach/keyboard/wtc&format=info,82.10526315789474,../data/output/0e6c0fbda80535652649d8c8f7bbafecbef5d122.xml,Baroque,False,d minor,Prelude,4/4,[],,76.0,1722
742,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f04.krn&l=musedata/bach/keyboard/wtc&format=info,222.58064516129033,../data/output/cc1e1c8c7bcf78f513364111db3d5ea480a8bb86.xml,Baroque,False,c# minor,Fugue,4/4,[],,124.0,1722
743,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p02.krn&l=musedata/bach/keyboard/wtc&format=info,85.91596638655462,../data/output/9a60af86db69b440e173138a65b35da2e49532db.xml,Baroque,False,c minor,Prelude,4/4,[],,108.0,1722
744,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1f01.krn&l=musedata/bach/keyboard/wtc&format=info,111.72413793103449,../data/output/fd462a13e2627bfc9f028f65674da238f95be559.xml,Baroque,False,C major,Fugue,4/4,[],,58.0,1722
745,"Bach, Johann Sebastian",http://kern.humdrum.org/cgi-bin/ksdata?file=wtc1p01.krn&l=musedata/bach/keyboard/wtc&format=info,87.5,../data/output/d7bfdb73fee45b1b241ccd06d8207a3850f3ddc5.xml,Baroque,False,C major,Prelude,4/4,[],,96.0,1722
746,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-24.krn&l=users/craig/classical/chopin/prelude&format=info,114.0,../data/output/8dbf61b6d38b21cdc76d295bd7d60ffff9f303c0.xml,,False,d minor,"Prelude in D Minor, Op. 28, No. 24",4/4,[],,120.0,1836-1839
747,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-23.krn&l=users/craig/classical/chopin/prelude&format=info,48.88888888888889,../data/output/51af4ceaa71354745abada8bf898b76579ca7563.xml,,False,F major,"Prelude in F Major, Op. 28, No. 23",4/4,[],,108.0,1836-1839
748,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-22.krn&l=users/craig/classical/chopin/prelude&format=info,49.73684210526316,../data/output/7318420190d65d6eea877717df8fbcbc92080c3f.xml,,False,g minor,"Prelude in G Minor, Op. 28, No. 22",4/4,[],,152.0,1836-1839
749,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-18.krn&l=users/craig/classical/chopin/prelude&format=info,40.645161290322584,../data/output/4064364c4f3b2646b26df76552055c0ce1feb2db.xml,,False,f minor,"Prelude in F Minor, Op. 28, No. 18",4/4,[],,124.0,1836-1839
750,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-16.krn&l=users/craig/classical/chopin/prelude&format=info,60.87747035573123,../data/output/d736b50f291cba6180b00ddf8485337994e4969a.xml,,False,b- minor,"Prelude in B-flat Minor, Op. 28, No. 16",4/4,[],,110.0,1836-1839
751,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-20.krn&l=users/craig/classical/chopin/prelude&format=info,59.99999999999999,../data/output/1f2fed258ae4bde8c923a4bf19d3013345f2329a.xml,,False,c minor,"Prelude in C Minor, Op. 28, No. 20",4/4,[],,52.0,1836-1839
752,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-19.krn&l=users/craig/classical/chopin/prelude&format=info,79.02439024390243,../data/output/2ef8afa8908504da052e9470b93e5834be1222d8.xml,,False,E- major,"Prelude in E-flat Major, Op. 28, No. 19",4/4,[],,164.0,1836-1839
753,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-10.krn&l=users/craig/classical/chopin/prelude&format=info,26.129032258064516,../data/output/ede4ea6290e3772a84e54b7063d84ad0a9b159c7.xml,,False,c# minor,"Prelude in C-sharp Minor, Op. 28, No. 10",4/4,[],,124.0,1836-1839
754,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-09.krn&l=users/craig/classical/chopin/prelude&format=info,80.0,../data/output/2486efaf56482bfb5bd0732e246b709f29ed3b03.xml,,False,e minor,"Prelude in A Minor, Op. 28, No. 9",4/4,[],,36.0,1836-1839
755,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-11.krn&l=users/craig/classical/chopin/prelude&format=info,33.75,../data/output/37802d8cec01c35e45aeadbb3b4f23c466d206ed.xml,,False,B major,"Prelude in B Major, Op. 28, No. 11",4/4,[],,144.0,1836-1839
756,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-14.krn&l=users/craig/classical/chopin/prelude&format=info,27.804878048780488,../data/output/57b6bd833be0f3e47c803c1d882ee29cb54254e2.xml,,False,e- minor,"Prelude in E-flat Minor, Op. 28, No. 14",4/4,[],,164.0,1836-1839
757,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-12.krn&l=users/craig/classical/chopin/prelude&format=info,71.47058823529412,../data/output/2b8af7104369f451019f12a527302708997faaf6.xml,,False,g# minor,"Prelude in G# Minor, Op. 28, No. 12",4/4,[],,204.0,1836-1839
758,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-07.krn&l=users/craig/classical/chopin/prelude&format=info,26.18181818181818,../data/output/e3ca88d8a2ffdaa1b7248bedf89d31ae801605c6.xml,,False,A major,"Prelude in A Major, Op. 28, No. 7",4/4,[],,110.0,1836-1839
759,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-06.krn&l=users/craig/classical/chopin/prelude&format=info,78.0,../data/output/2112327d7983a1f9e591b6d4c4cc145b756bd84a.xml,,False,b minor,"Prelude in B Minor, Op. 28, No. 6",4/4,[],,60.0,1836-1839
760,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-05.krn&l=users/craig/classical/chopin/prelude&format=info,29.25,../data/output/d2753d31328a8da70853f867bbe27cc966503a49.xml,,False,D major,"Prelude in D Major, Op. 28, No. 5",4/4,[],,120.0,1836-1839
761,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-04.krn&l=users/craig/classical/chopin/prelude&format=info,86.66666666666667,../data/output/1dfae54a1961819be10798fcdd179e2640e566ca.xml,,False,e minor,"Prelude in E Minor, Op. 28, No. 4",4/4,[],,72.0,1836-1839
762,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-03.krn&l=users/craig/classical/chopin/prelude&format=info,55.0,../data/output/20902ae7d56d42ba1124737f0203a26aa18cffc4.xml,,False,G major,"Prelude in G Major, Op. 28, No. 3",4/4,[],,144.0,1836-1839
763,"Chopin, Frederic",http://kern.humdrum.org/cgi-bin/ksdata?file=prelude28-01.krn&l=users/craig/classical/chopin/prelude&format=info,24.75,../data/output/1a27e23b074ef49c00aa9e0fb4d84972d0b87dc7.xml,,False,C major,"Prelude in C Minor, Op. 28, No. 1",4/4,[],,80.0,1836-1839
